model_3_4,train_losses,test_losses,train_accuracies,test_accuracies
1,0.5662629974299463,0.7930830211962684,tensor([74.7845], device='cuda:2'),tensor([61.0169], device='cuda:2')
48,0.4222715281206986,0.7226934402675952,tensor([82.5431], device='cuda:2'),tensor([62.7119], device='cuda:2')
49,0.4188105587301583,0.6929556090952986,tensor([81.6810], device='cuda:2'),tensor([60.1695], device='cuda:2')
50,0.41159140036023895,0.7081457336070174,tensor([81.4655], device='cuda:2'),tensor([62.7119], device='cuda:2')
51,0.414648104330589,0.7391053963515718,tensor([80.6034], device='cuda:2'),tensor([61.8644], device='cuda:2')
52,0.4234330561654321,0.7230232499413571,tensor([79.5259], device='cuda:2'),tensor([62.7119], device='cuda:2')
53,0.41957594608438425,0.7012198920977317,tensor([81.2500], device='cuda:2'),tensor([62.7119], device='cuda:2')
54,0.4129303889027957,0.7526221255124625,tensor([81.8966], device='cuda:2'),tensor([61.8644], device='cuda:2')
55,0.4036191516909106,0.7532364018892838,tensor([82.5431], device='cuda:2'),tensor([59.3220], device='cuda:2')
56,0.42351285342512457,0.7023824635198561,tensor([80.3879], device='cuda:2'),tensor([61.8644], device='cuda:2')
57,0.4268123404733066,0.6892793683682458,tensor([80.3879], device='cuda:2'),tensor([61.8644], device='cuda:2')
58,0.42821403618516596,0.7383772276215634,tensor([81.6810], device='cuda:2'),tensor([61.8644], device='cuda:2')
59,0.4302156999193389,0.6873553001274497,tensor([80.1724], device='cuda:2'),tensor([64.4068], device='cuda:2')
60,0.4307488079728751,0.686572556778536,tensor([80.3879], device='cuda:2'),tensor([63.5593], device='cuda:2')
