model_3_2,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6554269560244905,0.6942278945221091,tensor([62.1849], device='cuda:2'),tensor([61.3208], device='cuda:2')
31,0.5699391039479681,0.7085367868531425,tensor([72.6891], device='cuda:2'),tensor([61.3208], device='cuda:2')
32,0.5605956779307678,0.744960996339906,tensor([72.0588], device='cuda:2'),tensor([62.2642], device='cuda:2')
33,0.5757398480126837,0.7211387157440186,tensor([71.0084], device='cuda:2'),tensor([60.3774], device='cuda:2')
34,0.5739675935576943,0.6907842305471312,tensor([72.0588], device='cuda:2'),tensor([58.4906], device='cuda:2')
35,0.5832486768730548,0.6784721500468704,tensor([70.7983], device='cuda:2'),tensor([60.3774], device='cuda:2')
36,0.5714969474728367,0.704883540576359,tensor([70.1681], device='cuda:2'),tensor([61.3208], device='cuda:2')
37,0.5627808728638817,0.7311478718271796,tensor([71.2185], device='cuda:2'),tensor([61.3208], device='cuda:2')
38,0.5664611318532158,0.7353875119731111,tensor([71.0084], device='cuda:2'),tensor([60.3774], device='cuda:2')
39,0.5688333140701807,0.6955008979113597,tensor([72.4790], device='cuda:2'),tensor([57.5472], device='cuda:2')
40,0.5653852459763279,0.7330203933535882,tensor([72.6891], device='cuda:2'),tensor([61.3208], device='cuda:2')
41,0.5628853700742,0.7086127051767314,tensor([72.0588], device='cuda:2'),tensor([61.3208], device='cuda:2')
42,0.5639413239575234,0.7048204091359984,tensor([71.2185], device='cuda:2'),tensor([62.2642], device='cuda:2')
43,0.5641284199321971,0.7300987592283285,tensor([71.4286], device='cuda:2'),tensor([61.3208], device='cuda:2')
44,0.5667361181323268,0.7071910354326356,tensor([71.6387], device='cuda:2'),tensor([60.3774], device='cuda:2')
45,0.5705613964745978,0.7004355968169447,tensor([71.2185], device='cuda:2'),tensor([58.4906], device='cuda:2')
46,0.5688768044239333,0.7193990068615608,tensor([69.7479], device='cuda:2'),tensor([62.2642], device='cuda:2')
47,0.5688962160038347,0.7516538208385684,tensor([72.0588], device='cuda:2'),tensor([59.4340], device='cuda:2')
48,0.5715316654253406,0.69087046497273,tensor([71.8487], device='cuda:2'),tensor([56.6038], device='cuda:2')
49,0.5679956313942661,0.7041731499276072,tensor([71.4286], device='cuda:2'),tensor([60.3774], device='cuda:2')
50,0.5662290984842958,0.7108865886364343,tensor([71.0084], device='cuda:2'),tensor([60.3774], device='cuda:2')
51,0.5627773308954319,0.7224026187410895,tensor([70.5882], device='cuda:2'),tensor([59.4340], device='cuda:2')
52,0.5681246243605093,0.7070299521932062,tensor([70.7983], device='cuda:2'),tensor([61.3208], device='cuda:2')
53,0.568533346182158,0.7093007800714025,tensor([72.0588], device='cuda:2'),tensor([58.4906], device='cuda:2')
54,0.5640310910569519,0.7170659955942406,tensor([69.3277], device='cuda:2'),tensor([61.3208], device='cuda:2')
55,0.5578862538858622,0.718993107102952,tensor([71.6387], device='cuda:2'),tensor([60.3774], device='cuda:2')
56,0.5616271946610523,0.723445991300187,tensor([72.4790], device='cuda:2'),tensor([60.3774], device='cuda:2')
57,0.5688229633980438,0.7003866141697146,tensor([71.2185], device='cuda:2'),tensor([58.4906], device='cuda:2')
58,0.564242674523041,0.7270150207123667,tensor([69.7479], device='cuda:2'),tensor([59.4340], device='cuda:2')
59,0.5669686458691829,0.7277283949672051,tensor([71.0084], device='cuda:2'),tensor([60.3774], device='cuda:2')
60,0.5622485295063308,0.6999878017407544,tensor([72.6891], device='cuda:2'),tensor([59.4340], device='cuda:2')
