model_84_3,train_losses,test_losses,train_accuracies,test_accuracies
49,0.01741977285417876,0.016134712716628766,60,64
50,0.01741302652932032,0.016125802336067988,61,64
51,0.017401064158509217,0.016148615500022626,60,63
52,0.017356286872610004,0.016143704796659535,61,64
53,0.017314883132860896,0.016145939457005466,62,64
54,0.017268260149485053,0.016120107523326217,62,64
55,0.017254465255614512,0.016132438491130698,61,64
56,0.01718795785576489,0.016155265528580237,61,64
57,0.017129260582985285,0.016272876797051264,62,65
58,0.016982671017298882,0.01641735177615593,63,67
59,0.01690568087438657,0.016517389437247967,64,68
60,0.016923451244575272,0.01621673641533687,64,64
61,0.016866672959962116,0.01642378548095966,63,67
62,0.016754560332441534,0.016641228877264876,65,67
63,0.016756815971734697,0.016270136011057888,64,66
64,0.01682509360395276,0.016207823979443516,65,69
65,0.016684056095810917,0.016184508286673446,64,69
66,0.016500765673592366,0.016198948539536576,64,68
67,0.016378229140212096,0.016301373983251637,66,67
68,0.016392660754944634,0.016456219656714077,65,65
69,0.016165663883921415,0.016154739877273297,65,70
70,0.016627257729804567,0.0165003954336561,64,66
71,0.016103535378951372,0.01655095353208739,66,65
72,0.016094959344986684,0.016583817272350705,65,67
73,0.01602016152742083,0.015927393888605052,66,68
74,0.016330418029056597,0.016596596816490436,64,65
75,0.016147293566122586,0.016157253549016756,65,74
76,0.016239105312097737,0.016658564579897915,64,65
77,0.01615362476893249,0.015827839744502102,65,68
78,0.016202197246285466,0.01578798581813944,67,70
79,0.015638662957838164,0.015864212451309992,67,72
80,0.015348086029674874,0.015988119717301994,68,72
81,0.01535587025558488,0.016414597630500793,67,68
82,0.01498437433027914,0.015638099662188827,71,71
83,0.016547917296446443,0.016728440749234165,64,66
84,0.01657926358378496,0.01684332767437244,62,51
85,0.015726376756578044,0.017331400308115728,65,65
86,0.016274869122218677,0.016516531849729604,65,66
87,0.017560158932157854,0.016825357387805807,64,68
88,0.016530009937900332,0.01665828351316781,63,57
89,0.01602037538786303,0.01600699383637001,64,66
90,0.015464248895133514,0.015786688903282428,66,68
91,0.015153783969101477,0.015922085992221176,68,68
92,0.015024630232941951,0.016320562568204158,69,65
93,0.014708650854012486,0.016408397719777864,70,66
94,0.0147709112950149,0.016632748061213,70,66
95,0.014663533207684628,0.016788222152611304,70,68
96,0.014805254506450866,0.01710827751406308,69,66
97,0.015068316472446459,0.018254890524107833,69,66
98,0.015971819090740875,0.016167695152348484,65,51
99,0.015322553433573808,0.015843238296179937,63,69
100,0.014640908448481253,0.016443366120601523,70,67
101,0.014364068088613355,0.017480925239365678,68,67
102,0.014621867578428703,0.016595613853684788,69,68
103,0.015012937170241525,0.016633849205641912,68,70
104,0.014321796244306115,0.01613243540813183,70,69
105,0.014272088656609663,0.017730691309632927,70,62
106,0.013799951567670306,0.017572456906581747,71,67
107,0.014232496974805905,0.016842575422648727,71,69
108,0.014338528841350211,0.017252688777857815,71,70
109,0.01431632828558975,0.017840019587812752,70,68
110,0.014116535115139679,0.016747505500398833,70,68
111,0.013762616356554973,0.017430839353594286,70,68
112,0.014536086517853798,0.018776827845080144,71,64
113,0.0148609926516406,0.017058034395349437,67,57
114,0.016185141044624884,0.016377006625307017,66,62
115,0.0148388105784363,0.01764183311626829,68,66
116,0.0136874967890236,0.01678205409954334,72,68
117,0.013257428619994627,0.019309527915099572,72,69
118,0.013064245809301286,0.01842392261685996,73,72
119,0.013469633882137838,0.020754014109743053,71,70
120,0.013270588199979758,0.018618693639492166,73,70
