Model,Seed,No_of_Hidden_Layers,No_of_Hidden_Units,Batch_Size,Num_Epochs,Learning_Rate,Training_Loss,Training_Accuracy,Testing_Loss,Testing_Accuracy,True_positive,True_negative,False_positive,False_negative,Precision_PositivePredictedValue,Recall_TruePositiveRate,F1_score_positive_class,NegativePredictedValue,Specificity_TrueNegativeRate,F1_score_negative_class,ROC_AUC_score,Cohen_kappa_score,Balanced_accuracy,Matthews_correlation_coefficient
13,1026,4,75,64,20,0.004002523,0.011639752,53.8,0.012559748,58.6,17,51,11,36,0.569161405,0.315078729,0.384538063,0.58873583,0.827013594,0.683791522,0.571046161,0.14394311,0.571046161,0.15032429
87,1450,4,135,32,85,0.00280769,0.021118875,59.2,0.023710643,59.6,16,53,8,37,0.517989418,0.291736553,0.350832002,0.590035408,0.851344391,0.691569665,0.571540472,0.143810111,0.571540472,0.162503957
132,7896,2,25,8,130,0.000138759,0.086308498,57.2,0.08627231,58.4,25,43,19,28,0.581903243,0.456138318,0.484796052,0.570284461,0.683680777,0.60871291,0.569909547,0.143146362,0.569909547,0.145615952
112,3032,2,30,40,25,0.002192659,0.018069629,53.6,0.018509136,58.2,32,36,26,21,0.544769054,0.582133951,0.522166647,0.501251436,0.558407945,0.52101905,0.570270948,0.141405303,0.570270948,0.142859033
95,7862,2,45,16,70,0.002226128,0.046786323,53.4,0.044304296,59.2,18,51,11,35,0.595030032,0.325596245,0.389505348,0.58785348,0.812401148,0.678626767,0.568998696,0.140024347,0.568998696,0.155171175
54,7552,2,125,128,125,0.001132058,0.006056638,57.6,0.00661395,59,25,44,18,28,0.497046784,0.443562041,0.43056548,0.493514726,0.69101198,0.572406332,0.56728701,0.137257918,0.56728701,0.123820671
147,7104,1,65,256,185,0.000797354,0.002862678,57,0.005653471,58.8,20,48,13,33,0.517839043,0.36390542,0.403582574,0.578060878,0.768567391,0.648615914,0.566236405,0.136055719,0.566236405,0.152762368
38,68,1,135,16,80,0.000380209,0.046338592,56.4,0.044515554,58.8,15,54,8,38,0.488813719,0.277041011,0.33304207,0.585762156,0.85405337,0.689153511,0.56554719,0.135482387,0.56554719,0.14417642
37,9438,3,145,16,15,0.003315847,0.044696532,51,0.045778718,59.4,11,58,4,42,0.449548113,0.198817339,0.266042243,0.578975059,0.931167846,0.711982867,0.564992592,0.13183274,0.564992592,0.158221053
7,8552,3,50,8,50,0.000446671,0.089091897,52.4,0.087524724,57.4,16,51,11,37,0.581887078,0.289022009,0.372476249,0.574699883,0.820685393,0.673713803,0.554853701,0.110805593,0.554853701,0.130057176
4,1777,3,180,8,30,0.000108639,0.090270782,51.6,0.087530602,57.2,6,60,2,47,0.568444444,0.12708455,0.194662005,0.560962402,0.956519546,0.705904854,0.541802048,0.086452982,0.541802048,0.132252254
124,2705,2,65,24,15,0.002665133,0.033619945,53.6,0.03026365,56.2,9,56,5,44,0.547222222,0.175541536,0.220406784,0.565324654,0.901513241,0.689035933,0.538527389,0.077392336,0.538527389,0.101171359
61,3405,2,65,128,10,0.002383524,0.005998779,53,0.006869253,56.4,16,49,13,37,0.342468137,0.300391313,0.310573373,0.571269666,0.774685276,0.642620841,0.537538295,0.07470222,0.537538295,0.078327673
117,928,4,180,256,155,0.009738726,0.01280576,52.4,0.00593127,56.6,24,41,21,29,0.336111111,0.441852487,0.366596491,0.474147414,0.627742749,0.521997439,0.534797618,0.070258934,0.534797618,0.073849658
5,4275,4,80,8,35,0.007620202,0.090532201,51.4,0.088198517,55.6,27,37,25,26,0.33822098,0.490949792,0.37748511,0.522151812,0.578031291,0.465474049,0.534490541,0.0688211,0.534490541,0.090681512
62,5446,4,160,8,35,0.001532525,0.092129098,50,0.089288767,54.8,14,49,13,39,0.226969697,0.262681048,0.22972583,0.563961954,0.785329258,0.608726211,0.524005153,0.047732741,0.524005153,0.053319429
145,4010,2,10,8,10,0.002167035,0.090754638,52.6,0.087045895,54.2,10,53,8,43,0.509473319,0.186941524,0.260711097,0.551481193,0.855571259,0.668596357,0.521256392,0.044177211,0.521256392,0.04938828
32,9032,3,15,256,200,0.000130147,0.003035482,50.2,0.005916914,54.6,27,36,26,26,0.367706767,0.494536804,0.385484718,0.499532798,0.540989164,0.438592408,0.517762984,0.034347533,0.517762984,0.037969004
142,3828,2,35,256,100,0.000105697,0.00300987,51.4,0.006005518,52.4,27,34,28,26,0.307037037,0.486698565,0.3665279,0.355605373,0.545,0.421801737,0.515849282,0.033323026,0.515849282,0.003800169
111,6578,2,150,256,20,0.003856851,0.002996593,50.6,0.005939642,53.4,32,30,32,21,0.301498076,0.578125999,0.395912881,0.498549327,0.442959583,0.367536578,0.510542791,0.021118105,0.510542791,0.039315228
72,1918,2,75,256,25,0.002738803,0.003012457,48,0.005928723,53,28,34,28,25,0.301289507,0.508228043,0.370945365,0.47067054,0.504862462,0.407827608,0.506545252,0.012946482,0.506545252,0.019382192
81,2636,4,90,128,15,0.00344941,0.006075456,51,0.006895142,53,30,31,31,23,0.299029126,0.55245283,0.387179487,0.353311232,0.455737705,0.369977717,0.504095268,0.007670366,0.504095268,-0.009241149
1,8109,4,15,64,65,0.000115937,0.012140923,49.8,0.012990167,47,10,45,17,43,0.14888669,0.181510015,0.15670483,0.434445431,0.715031953,0.531218241,0.448270984,-0.101228228,0.448270984,-0.123021182
