model_22_2,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6419963811625954,0.6264145138128748,tensor([61.1345], device='cuda:5'),tensor([62.2642], device='cuda:5')
19,0.5757861555624408,0.6436993569697974,tensor([69.1177], device='cuda:5'),tensor([59.4340], device='cuda:5')
20,0.5874204996253262,0.671800508814038,tensor([68.0672], device='cuda:5'),tensor([58.4906], device='cuda:5')
21,0.577303051447668,0.626531332168939,tensor([69.5378], device='cuda:5'),tensor([62.2642], device='cuda:5')
22,0.5816646208282278,0.6196544012933407,tensor([68.9076], device='cuda:5'),tensor([63.2075], device='cuda:5')
23,0.5920658993119953,0.6426479377836551,tensor([68.9076], device='cuda:5'),tensor([60.3774], device='cuda:5')
24,0.5741679167547146,0.6257782117375787,tensor([69.7479], device='cuda:5'),tensor([62.2642], device='cuda:5')
25,0.6038322609011867,0.6235260221193422,tensor([67.6471], device='cuda:5'),tensor([62.2642], device='cuda:5')
26,0.5867683386602321,0.6223149367098538,tensor([68.0672], device='cuda:5'),tensor([62.2642], device='cuda:5')
27,0.5948897439892552,0.6288156104537675,tensor([68.6975], device='cuda:5'),tensor([63.2075], device='cuda:5')
28,0.5978103971280971,0.6966709955683295,tensor([68.4874], device='cuda:5'),tensor([52.8302], device='cuda:5')
29,0.5910069862333667,0.6655328015111527,tensor([68.4874], device='cuda:5'),tensor([60.3774], device='cuda:5')
30,0.58739682105409,0.6476239449573014,tensor([68.9076], device='cuda:5'),tensor([59.4340], device='cuda:5')
31,0.5945662881145958,0.6760508485560147,tensor([67.4370], device='cuda:5'),tensor([58.4906], device='cuda:5')
32,0.5760958770743939,0.6261897345758834,tensor([69.5378], device='cuda:5'),tensor([61.3208], device='cuda:5')
33,0.5890666386660408,0.6516388272339443,tensor([69.3277], device='cuda:5'),tensor([59.4340], device='cuda:5')
34,0.5883499584278139,0.6501366327393729,tensor([67.8571], device='cuda:5'),tensor([59.4340], device='cuda:5')
35,0.5834618416153082,0.6384065274922353,tensor([69.9580], device='cuda:5'),tensor([60.3774], device='cuda:5')
36,0.597908379150038,0.6355746725820145,tensor([67.8571], device='cuda:5'),tensor([60.3774], device='cuda:5')
37,0.5889347616363975,0.6322099791382844,tensor([68.4874], device='cuda:5'),tensor([62.2642], device='cuda:5')
38,0.5791160033530548,0.6254812996342497,tensor([68.9076], device='cuda:5'),tensor([60.3774], device='cuda:5')
39,0.5868068898425383,0.6700569368758291,tensor([68.6975], device='cuda:5'),tensor([59.4340], device='cuda:5')
40,0.578820357803537,0.6593123235792484,tensor([69.7479], device='cuda:5'),tensor([58.4906], device='cuda:5')
41,0.5840068204062325,0.636463667986528,tensor([68.6975], device='cuda:5'),tensor([60.3774], device='cuda:5')
42,0.5801073437979242,0.6296538024578454,tensor([69.7479], device='cuda:5'),tensor([61.3208], device='cuda:5')
43,0.58708384057053,0.642176054558664,tensor([68.9076], device='cuda:5'),tensor([59.4340], device='cuda:5')
44,0.5873158388778943,0.617239533730273,tensor([69.3277], device='cuda:5'),tensor([64.1509], device='cuda:5')
45,0.5805283424233189,0.6330808659769455,tensor([69.7479], device='cuda:5'),tensor([60.3774], device='cuda:5')
46,0.5882387787354093,0.6455412023472336,tensor([68.4874], device='cuda:5'),tensor([59.4340], device='cuda:5')
47,0.5792876952836493,0.6342468734057445,tensor([69.7479], device='cuda:5'),tensor([60.3774], device='cuda:5')
48,0.5924243686579856,0.675559567955305,tensor([67.8571], device='cuda:5'),tensor([60.3774], device='cuda:5')
49,0.5986361919330949,0.6387060003460578,tensor([67.6471], device='cuda:5'),tensor([60.3774], device='cuda:5')
50,0.5912139869036794,0.6548180861293145,tensor([67.6471], device='cuda:5'),tensor([58.4906], device='cuda:5')
51,0.5794649469752272,0.6273016907134146,tensor([69.3277], device='cuda:5'),tensor([61.3208], device='cuda:5')
52,0.5824096042568944,0.6267931146441765,tensor([68.6975], device='cuda:5'),tensor([60.3774], device='cuda:5')
53,0.5874365823609489,0.6396358710414959,tensor([68.9076], device='cuda:5'),tensor([60.3774], device='cuda:5')
54,0.5887899569102696,0.6410185548494447,tensor([68.6975], device='cuda:5'),tensor([59.4340], device='cuda:5')
55,0.5918935652540511,0.6276715723973401,tensor([68.0672], device='cuda:5'),tensor([61.3208], device='cuda:5')
56,0.5854573094544291,0.6275151855540726,tensor([68.6975], device='cuda:5'),tensor([61.3208], device='cuda:5')
57,0.5822693930954492,0.6604815800234957,tensor([68.6975], device='cuda:5'),tensor([57.5472], device='cuda:5')
58,0.5849765288729628,0.6237816619423201,tensor([68.6975], device='cuda:5'),tensor([61.3208], device='cuda:5')
59,0.5857605478342842,0.6414762814089937,tensor([69.1177], device='cuda:5'),tensor([60.3774], device='cuda:5')
60,0.5820424141002303,0.6629093064452117,tensor([69.7479], device='cuda:5'),tensor([61.3208], device='cuda:5')
61,0.5822856556467649,0.6489067336298385,tensor([69.3277], device='cuda:5'),tensor([61.3208], device='cuda:5')
62,0.5788848557892967,0.64440045604166,tensor([69.9580], device='cuda:5'),tensor([60.3774], device='cuda:5')
63,0.5805542754525898,0.6697192417000825,tensor([69.5378], device='cuda:5'),tensor([56.6038], device='cuda:5')
64,0.5925388741893929,0.6196011226132231,tensor([68.0672], device='cuda:5'),tensor([62.2642], device='cuda:5')
65,0.5836717371179276,0.6335154321958434,tensor([69.1177], device='cuda:5'),tensor([61.3208], device='cuda:5')
66,0.5882686296430957,0.6824799135046186,tensor([68.9076], device='cuda:5'),tensor([60.3774], device='cuda:5')
67,0.606453919110178,0.6752090442855403,tensor([66.8067], device='cuda:5'),tensor([61.3208], device='cuda:5')
68,0.5735398140274176,0.6343969455305135,tensor([70.1681], device='cuda:5'),tensor([61.3208], device='cuda:5')
69,0.5818416215792424,0.6195087005507272,tensor([68.6975], device='cuda:5'),tensor([63.2075], device='cuda:5')
70,0.5886187813863033,0.6395844389807503,tensor([67.2269], device='cuda:5'),tensor([59.4340], device='cuda:5')
71,0.5847604314820105,0.6494487006709261,tensor([69.3277], device='cuda:5'),tensor([59.4340], device='cuda:5')
72,0.5798623892439514,0.6351148137506449,tensor([69.3277], device='cuda:5'),tensor([60.3774], device='cuda:5')
73,0.5925755615995711,0.6434785296332162,tensor([68.9076], device='cuda:5'),tensor([60.3774], device='cuda:5')
74,0.5849176725419629,0.6420245642931957,tensor([68.6975], device='cuda:5'),tensor([60.3774], device='cuda:5')
75,0.5858625018296122,0.6474298486169779,tensor([69.5378], device='cuda:5'),tensor([60.3774], device='cuda:5')
76,0.5874775137220111,0.6560434136750564,tensor([68.6975], device='cuda:5'),tensor([57.5472], device='cuda:5')
77,0.5828500715624384,0.6204077072863309,tensor([69.1177], device='cuda:5'),tensor([62.2642], device='cuda:5')
78,0.5801021702149335,0.6535004860949967,tensor([69.7479], device='cuda:5'),tensor([60.3774], device='cuda:5')
79,0.587258822777692,0.6309606916499588,tensor([68.0672], device='cuda:5'),tensor([60.3774], device='cuda:5')
80,0.5750352710235018,0.6299621159175657,tensor([68.9076], device='cuda:5'),tensor([62.2642], device='cuda:5')
