model_22_1,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6339082516980975,0.7281855953870898,tensor([71.4607], device='cuda:5'),tensor([44.5255], device='cuda:5')
47,0.5423323023185301,0.7878560397746789,tensor([76.1798], device='cuda:5'),tensor([50.3650], device='cuda:5')
48,0.5360791517442531,0.8007590801176363,tensor([75.9551], device='cuda:5'),tensor([54.0146], device='cuda:5')
49,0.5392256131332912,0.7380858081100631,tensor([75.9551], device='cuda:5'),tensor([58.3942], device='cuda:5')
50,0.544738153393349,0.6998269784189489,tensor([76.4045], device='cuda:5'),tensor([62.0438], device='cuda:5')
51,0.552503319268816,0.7143566173358555,tensor([74.6067], device='cuda:5'),tensor([62.0438], device='cuda:5')
52,0.5389449027147186,0.7308737970616696,tensor([74.6067], device='cuda:5'),tensor([58.3942], device='cuda:5')
53,0.5358583223953676,0.9014936498481861,tensor([76.1798], device='cuda:5'),tensor([44.5255], device='cuda:5')
54,0.5453365753205974,0.8994755845000274,tensor([75.2809], device='cuda:5'),tensor([44.5255], device='cuda:5')
55,0.5336557439204013,0.778552959870248,tensor([76.1798], device='cuda:5'),tensor([56.2044], device='cuda:5')
56,0.5480757717336162,0.8761256298009497,tensor([74.3820], device='cuda:5'),tensor([47.4453], device='cuda:5')
57,0.5460226709923047,0.6603344422187248,tensor([74.8315], device='cuda:5'),tensor([63.5037], device='cuda:5')
58,0.5396690914470158,0.7734703186654697,tensor([75.0562], device='cuda:5'),tensor([53.2847], device='cuda:5')
59,0.5359687570775493,0.6936082000279948,tensor([76.6292], device='cuda:5'),tensor([63.5037], device='cuda:5')
60,0.5413531774885199,0.745800167539694,tensor([75.7303], device='cuda:5'),tensor([58.3942], device='cuda:5')
61,0.5357685062322723,0.7321224530247876,tensor([76.1798], device='cuda:5'),tensor([59.1241], device='cuda:5')
62,0.5379996567629697,0.6688793645287953,tensor([76.6292], device='cuda:5'),tensor([64.9635], device='cuda:5')
63,0.5358949146243963,0.8816029529501922,tensor([76.6292], device='cuda:5'),tensor([44.5255], device='cuda:5')
64,0.5397864251994016,0.7125384920704974,tensor([75.5056], device='cuda:5'),tensor([60.5839], device='cuda:5')
65,0.5398557896024725,0.7027924374072221,tensor([75.7303], device='cuda:5'),tensor([61.3139], device='cuda:5')
66,0.5453736916016997,0.7941389440620032,tensor([75.5056], device='cuda:5'),tensor([54.0146], device='cuda:5')
67,0.5524527263105585,0.6802704412571705,tensor([74.8315], device='cuda:5'),tensor([64.9635], device='cuda:5')
68,0.5449939497401205,0.8487287285554148,tensor([75.0562], device='cuda:5'),tensor([49.6350], device='cuda:5')
69,0.5327610701657413,0.7286087405072511,tensor([77.3034], device='cuda:5'),tensor([60.5839], device='cuda:5')
70,0.5433440519852585,0.81035304026012,tensor([75.2809], device='cuda:5'),tensor([52.5547], device='cuda:5')
71,0.5362416418750634,0.898211895114314,tensor([75.9551], device='cuda:5'),tensor([45.2555], device='cuda:5')
72,0.5397484603892552,0.6875745767224444,tensor([76.4045], device='cuda:5'),tensor([62.7737], device='cuda:5')
73,0.5415594571092156,0.7456498241772617,tensor([76.4045], device='cuda:5'),tensor([58.3942], device='cuda:5')
74,0.5373024786456247,0.9110041882869971,tensor([75.9551], device='cuda:5'),tensor([44.5255], device='cuda:5')
75,0.5339144401335985,0.844606355158952,tensor([76.8539], device='cuda:5'),tensor([48.9051], device='cuda:5')
76,0.541272548812159,0.8316522845386589,tensor([76.6292], device='cuda:5'),tensor([51.0949], device='cuda:5')
77,0.540283123428902,0.7145660497846394,tensor([75.9551], device='cuda:5'),tensor([55.4745], device='cuda:5')
78,0.5431052432971054,0.8557191147421398,tensor([75.2809], device='cuda:5'),tensor([48.1752], device='cuda:5')
79,0.5474232482106498,0.6605916993461386,tensor([74.6067], device='cuda:5'),tensor([66.4234], device='cuda:5')
80,0.5433952821774429,0.7225576839307799,tensor([75.2809], device='cuda:5'),tensor([59.1241], device='cuda:5')
