model_22_3,train_losses,test_losses,train_accuracies,test_accuracies
1,0.6124267376031999,0.5731239956000755,tensor([67.8112], device='cuda:5'),tensor([73.2759], device='cuda:5')
61,0.45138749620945157,0.692516515994894,tensor([82.6180], device='cuda:5'),tensor([64.6552], device='cuda:5')
62,0.4573221289804565,0.6106857225812715,tensor([81.7597], device='cuda:5'),tensor([68.9655], device='cuda:5')
63,0.46320770776834613,0.7576987435077799,tensor([80.6867], device='cuda:5'),tensor([58.6207], device='cuda:5')
64,0.46203233448732567,0.6400559400690014,tensor([81.1159], device='cuda:5'),tensor([67.2414], device='cuda:5')
65,0.4581072453265538,0.7085175144261328,tensor([81.5451], device='cuda:5'),tensor([60.3448], device='cuda:5')
66,0.4633854466446479,0.6188427127640823,tensor([81.3305], device='cuda:5'),tensor([69.8276], device='cuda:5')
67,0.4605837418286074,0.7565205796011563,tensor([81.1159], device='cuda:5'),tensor([58.6207], device='cuda:5')
68,0.468623334246132,0.7260132103130735,tensor([80.9013], device='cuda:5'),tensor([59.4828], device='cuda:5')
69,0.45925302899446613,0.6482359047593742,tensor([81.3305], device='cuda:5'),tensor([65.5172], device='cuda:5')
70,0.4692035941606939,0.6308037186491078,tensor([80.4721], device='cuda:5'),tensor([68.1034], device='cuda:5')
71,0.4630532564011766,0.731762760672076,tensor([80.9013], device='cuda:5'),tensor([61.2069], device='cuda:5')
72,0.45533543006544974,0.6642742424175657,tensor([81.3305], device='cuda:5'),tensor([63.7931], device='cuda:5')
73,0.4728280415862415,0.6984585934671862,tensor([80.6867], device='cuda:5'),tensor([62.0690], device='cuda:5')
74,0.4535241671897823,0.736279259467947,tensor([81.3305], device='cuda:5'),tensor([61.2069], device='cuda:5')
75,0.45141596343895907,0.6259040914732834,tensor([81.9743], device='cuda:5'),tensor([68.9655], device='cuda:5')
76,0.4638334812012865,0.6928131436479503,tensor([80.9013], device='cuda:5'),tensor([63.7931], device='cuda:5')
77,0.45539546601250447,0.6697068522716391,tensor([81.5451], device='cuda:5'),tensor([62.0690], device='cuda:5')
78,0.4517324500329505,0.7151480276009132,tensor([82.1888], device='cuda:5'),tensor([58.6207], device='cuda:5')
79,0.45740173021611225,0.7105507439580457,tensor([82.1888], device='cuda:5'),tensor([62.0690], device='cuda:5')
80,0.44896061481836014,0.6867217544851631,tensor([82.6180], device='cuda:5'),tensor([62.9310], device='cuda:5')
